candidate_id,symbol,setup_type,direction,entry_time,old_score,score_v2,filter_pass,fail_reasons,old_outcome,net_return_pct,split,short_reason
ET-HED-0199,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-10T06:45:00Z,79.0556,46.65,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.4744422733797199,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0200,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-10-22T02:45:00Z,79.0471,30.25,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.5982680874068192,TRAIN_DESIGN,TOO_TIGHT_STOP; LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0201,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-11-21T11:30:00Z,79.0458,72.65,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,1.3002188212200267,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0202,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-09-24T16:45:00Z,79.0445,50.1,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.7789864192343491,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0203,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-07-15T15:15:00Z,79.0214,76.75,PASS,,TP_BEFORE_SL,2.332479518475166,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0204,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-19T05:15:00Z,79.0061,75.35,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.9033285889297135,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0205,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-22T04:00:00Z,79.0021,75.3,FAIL,CHOPPY_SIDEWAYS_CONTEXT,TP_BEFORE_SL,0.6003970151416368,TRAIN_DESIGN,CHOPPY_SIDEWAYS_CONTEXT
ET-HED-0206,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-20T18:45:00Z,79.0,73.1,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,1.4097707228576186,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0207,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-19T04:30:00Z,78.9879,81.8,PASS,,SL_BEFORE_TP,-0.3729929899154507,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0208,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-10-16T22:15:00Z,78.9753,75.2,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.934677283870802,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0209,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-10-27T11:45:00Z,78.9498,78.7,PASS,,SL_BEFORE_TP,-0.7725915412878962,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0210,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-11T23:30:00Z,78.9395,72.8,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.47341288162067763,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0211,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-12-09T07:15:00Z,78.9327,56.7,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.5704273557837563,OUT_OF_TIME_VALIDATION,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0212,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-12-12T09:15:00Z,78.9165,68.6,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.7848712930784946,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0213,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-07-16T17:15:00Z,78.878,44.4,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.48635272510309857,TRAIN_DESIGN,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0214,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-12-04T00:45:00Z,78.8722,55.25,FAIL,ENTRY_AFTER_EXHAUSTION,SL_BEFORE_TP,-0.7078986723028748,OUT_OF_TIME_VALIDATION,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0215,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-07-31T21:45:00Z,78.8526,70.4,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,0.47433340009346414,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0216,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-08-04T10:45:00Z,78.8445,67.4,PASS,,SL_BEFORE_TP,-0.6584167632365363,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0217,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-18T19:30:00Z,78.8318,28.3,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.39772182253572064,TRAIN_DESIGN,TOO_TIGHT_STOP; LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0218,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-04T16:00:00Z,78.8208,44.0,FAIL,CHOPPY_SIDEWAYS_CONTEXT|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,TP_BEFORE_SL,0.3173650566944768,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0219,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-02T02:15:00Z,78.8138,50.1,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.559284423448734,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0220,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-11-03T18:15:00Z,78.796,58.85,FAIL,ENTRY_AFTER_EXHAUSTION,TP_BEFORE_SL,1.5171042074820433,OUT_OF_TIME_VALIDATION,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0221,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-11-15T23:45:00Z,78.7916,33.1,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,TP_BEFORE_SL,0.3349011346649937,OUT_OF_TIME_VALIDATION,TOO_TIGHT_STOP; LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0222,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-08-10T05:00:00Z,78.768,68.0,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,1.0281942661046208,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0223,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-16T11:30:00Z,78.767,56.85,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,0.5254426720907863,TRAIN_DESIGN,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0224,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-30T03:00:00Z,78.7583,88.3,PASS,,SL_BEFORE_TP,-0.4327414791485258,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0225,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-26T16:45:00Z,78.7571,74.75,PASS,,TP_BEFORE_SL,0.9437549138976784,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0226,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-12-03T08:45:00Z,78.7469,46.05,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.9088957911748193,OUT_OF_TIME_VALIDATION,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0227,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-11-11T05:30:00Z,78.7286,79.0,PASS,,SL_BEFORE_TP,-0.8747959071729984,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0228,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-11-22T03:00:00Z,78.6507,59.65,FAIL,CHOPPY_SIDEWAYS_CONTEXT,SL_BEFORE_TP,-0.8157016030717347,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME; CHOPPY_SIDEWAYS_CONTEXT
ET-HED-0229,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-11-02T08:45:00Z,78.6455,56.1,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.4164169165910625,OUT_OF_TIME_VALIDATION,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0230,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-09-25T04:00:00Z,78.6367,77.95,PASS,,SL_BEFORE_TP,-0.4245738851179455,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0231,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-09-22T11:30:00Z,78.6359,67.85,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.43562741217698076,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0232,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-09-21T22:30:00Z,78.609,76.9,PASS,,TP_BEFORE_SL,-0.0467943472321346,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0233,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-11-12T07:30:00Z,78.6083,79.75,PASS,,TP_BEFORE_SL,0.09454866677521773,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0234,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-07-12T22:45:00Z,78.5868,89.2,PASS,,SL_BEFORE_TP,-0.4045435846573591,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0235,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-10-30T03:30:00Z,78.5798,26.2,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,TP_BEFORE_SL,0.4924138176150058,TRAIN_DESIGN,TOO_TIGHT_STOP; LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0236,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-08-30T21:00:00Z,78.5761,61.25,PASS,,TP_BEFORE_SL,0.4080735438200682,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0237,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-07-05T20:15:00Z,78.5541,74.45,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.5494876264594635,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0238,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-10-07T10:30:00Z,78.5533,54.35,FAIL,ENTRY_AFTER_EXHAUSTION,TP_BEFORE_SL,0.963463203463204,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0239,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-07-30T10:00:00Z,78.5358,74.25,FAIL,CHOPPY_SIDEWAYS_CONTEXT,SL_BEFORE_TP,-0.414593464003614,TRAIN_DESIGN,CHOPPY_SIDEWAYS_CONTEXT
ET-HED-0240,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-20T10:00:00Z,78.5357,75.65,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.526973462829841,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0241,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-11-26T13:15:00Z,78.5137,58.05,FAIL,TOO_TIGHT_STOP,SL_BEFORE_TP,-0.43395385120936425,OUT_OF_TIME_VALIDATION,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0242,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-11-29T15:45:00Z,78.5092,53.9,FAIL,TOO_TIGHT_STOP,SL_BEFORE_TP,-0.33848648097347755,OUT_OF_TIME_VALIDATION,TOO_TIGHT_STOP
ET-HED-0243,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-07-23T19:30:00Z,78.4977,48.6,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,TP_BEFORE_SL,1.284696913547565,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0244,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-11-22T03:00:00Z,78.4774,60.25,FAIL,WEAK_CONFIRMATION_VOLUME|CHOPPY_SIDEWAYS_CONTEXT,SL_BEFORE_TP,-0.9568551901897994,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME; CHOPPY_SIDEWAYS_CONTEXT
ET-HED-0245,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-08-17T01:15:00Z,78.477,76.0,PASS,,TP_BEFORE_SL,-0.010489108209146947,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0246,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-11-23T00:15:00Z,78.4625,85.45,PASS,,TP_BEFORE_SL,0.4767813924701997,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0247,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-08-08T11:00:00Z,78.4463,74.2,PASS,,TP_BEFORE_SL,0.17653799609745902,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0248,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-10-06T10:15:00Z,78.444,79.9,PASS,,SL_BEFORE_TP,-0.6081019743702003,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0249,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-12-04T03:15:00Z,78.4282,66.05,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,0.6225705806923731,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0250,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-09-27T14:15:00Z,78.4076,76.1,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.4795608222262574,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0251,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-09-01T09:45:00Z,78.4032,67.4,PASS,,TP_BEFORE_SL,0.6300878493257224,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0252,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-09-15T00:30:00Z,78.3845,76.45,PASS,,SL_BEFORE_TP,-0.4674465894637505,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0253,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-07-21T17:15:00Z,78.3833,48.6,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-1.50788123657563,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0254,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-19T16:30:00Z,78.3801,64.7,FAIL,TOO_TIGHT_STOP,TP_BEFORE_SL,0.37407652338213804,TRAIN_DESIGN,TOO_TIGHT_STOP
ET-HED-0255,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-11-26T03:30:00Z,78.3743,29.8,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.4772024701707064,OUT_OF_TIME_VALIDATION,TOO_TIGHT_STOP; LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0256,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-11-28T03:45:00Z,78.3579,76.1,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.4624478405445683,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0257,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-02T21:15:00Z,78.3524,54.65,FAIL,ENTRY_AFTER_EXHAUSTION,SL_BEFORE_TP,-1.162699311346973,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0258,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-07-04T08:45:00Z,78.3404,67.4,PASS,,SL_BEFORE_TP,-0.816720469508556,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0259,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-08T02:15:00Z,78.3264,73.7,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,0.8653015439295721,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0260,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-11T18:15:00Z,78.3254,44.1,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-1.0908095405563136,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0261,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-07-21T10:15:00Z,78.3237,46.65,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.4992554974556196,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0262,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-09-20T22:15:00Z,78.3198,58.5,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.35669548074782303,TRAIN_DESIGN,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0263,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-14T00:15:00Z,78.3165,59.6,FAIL,ENTRY_AFTER_EXHAUSTION,SL_BEFORE_TP,-0.46552648425725474,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0264,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-11-06T23:45:00Z,78.2937,61.25,PASS,,TP_BEFORE_SL,1.4745135587740834,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0265,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-12-04T21:30:00Z,78.284,46.05,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-1.0260363879989671,OUT_OF_TIME_VALIDATION,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0266,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-07-17T02:15:00Z,78.2595,76.9,PASS,,SL_BEFORE_TP,-0.5970949980597041,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0267,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-09-28T17:00:00Z,78.246,75.8,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,0.2965094161865157,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0268,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-09-25T19:45:00Z,78.2355,74.0,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,0.5978505508520958,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0269,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-10-15T11:45:00Z,78.2312,58.85,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.48776504417274397,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0270,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-09-18T05:00:00Z,78.2238,78.05,PASS,,SL_BEFORE_TP,-0.5699005228324496,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0271,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-11-12T09:00:00Z,78.2201,74.0,PASS,,SL_BEFORE_TP,-0.6544600111865007,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0272,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-12T12:15:00Z,78.2135,48.0,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.5153175035703943,TRAIN_DESIGN,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0273,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-12-17T06:45:00Z,78.2081,86.5,PASS,,SL_BEFORE_TP,-0.5710706505006526,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0274,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-28T01:30:00Z,78.204,68.0,FAIL,TOO_TIGHT_STOP,SL_BEFORE_TP,-0.4219481813456161,TRAIN_DESIGN,TOO_TIGHT_STOP
ET-HED-0275,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-22T14:00:00Z,78.1909,76.75,PASS,,SL_BEFORE_TP,-1.037942957298375,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0276,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-11-25T19:45:00Z,78.183,76.9,PASS,,TP_BEFORE_SL,0.6514942814304179,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0277,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-20T18:45:00Z,78.1695,75.5,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,1.2254608847243396,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0278,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-11-19T11:45:00Z,78.1296,58.35,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.5669823040449226,OUT_OF_TIME_VALIDATION,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0279,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-08-20T10:30:00Z,78.1261,65.45,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,0.85348514813177,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0280,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-21T21:45:00Z,78.1257,71.15,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.683443854995567,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0281,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-09-07T13:30:00Z,78.1226,60.65,FAIL,TOO_TIGHT_STOP,TP_BEFORE_SL,-0.07050987805820028,TRAIN_DESIGN,TOO_TIGHT_STOP
ET-HED-0282,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-07-04T21:00:00Z,78.1198,72.8,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.5291654461930102,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0283,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-09-08T11:00:00Z,78.1124,76.9,PASS,,TP_BEFORE_SL,0.21837578274257435,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0284,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-19T06:00:00Z,78.1111,48.0,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.7944458076762198,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
