candidate_id,family,symbol,direction,entry_time,label,net_return_pct,net_r,bars_to_outcome
ET27-00001,TRAP_REVERSAL,SOLUSDT,LONG,2025-01-04T04:00:00Z,TP_BEFORE_SL,0.20560185185184132,0.8823025582299209,4
ET27-00002,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-04T10:00:00Z,SL_BEFORE_TP,-0.9615805175531459,-1.3326032149729201,7
ET27-00003,TRAP_REVERSAL,BTCUSDT,LONG,2025-01-05T01:30:00Z,TP_BEFORE_SL,-0.09438183573740977,-0.8456859609212659,10
ET27-00004,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-05T08:00:00Z,SL_BEFORE_TP,-0.9193912815690228,-1.3532574033710456,38
ET27-00005,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-05T09:15:00Z,SL_BEFORE_TP,-1.2922422509003366,-1.2280843596563884,70
ET27-00006,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-05T09:30:00Z,AMBIGUOUS_INTRACANDLE,,,1
ET27-00007,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-05T09:45:00Z,SL_BEFORE_TP,-0.55100524493956,-1.7716911656799903,12
ET27-00008,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-05T13:45:00Z,SL_BEFORE_TP,-1.2243392731470932,-1.2438183729403387,48
ET27-00009,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-06T01:00:00Z,SL_BEFORE_TP,-0.6455165169069432,-1.5918377920351747,2
ET27-00010,TRAP_REVERSAL,ETHUSDT,LONG,2025-01-06T10:00:00Z,TP_BEFORE_SL,0.32120037807183865,1.4226861662510057,9
ET27-00011,RANGE_BOUNDARY_REJECTION,ETHUSDT,LONG,2025-01-06T10:15:00Z,SL_BEFORE_TP,-0.36679053460579436,-2.892885780048063,1
ET27-00012,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-07T02:45:00Z,TP_BEFORE_SL,1.8739024902135648,1.7729318158135543,48
ET27-00013,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-07T09:30:00Z,TP_BEFORE_SL,0.9183790968379619,1.5856278818305163,20
ET27-00014,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-07T11:30:00Z,TP_BEFORE_SL,1.505205413589759,1.63500375702357,14
ET27-00015,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-07T11:30:00Z,TP_BEFORE_SL,1.3349449034004794,1.6952274336939488,14
ET27-00016,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-07T12:15:00Z,SL_BEFORE_TP,-0.7165652028068472,-1.5036037012070151,4
ET27-00017,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-07T12:15:00Z,TP_BEFORE_SL,0.9288287470108894,1.191999361822125,11
ET27-00018,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-07T14:45:00Z,TP_BEFORE_SL,1.7849598755492087,1.7629582660891914,3
ET27-00019,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-07T15:00:00Z,TP_BEFORE_SL,2.1958558397958132,1.352208002576135,21
ET27-00020,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-07T15:00:00Z,NEITHER_EXPIRED,4.730474531628362,1.4748931434974983,96
ET27-00021,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-07T15:00:00Z,TP_BEFORE_SL,2.649785821499983,1.375423293545974,27
ET27-00022,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-07T21:45:00Z,TP_BEFORE_SL,2.139365783427997,1.3486991775256387,77
ET27-00023,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-08T03:00:00Z,TP_BEFORE_SL,2.862546181917785,1.845288362572158,56
ET27-00024,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-08T03:30:00Z,TP_BEFORE_SL,1.2880932831640903,1.2644122881984148,11
ET27-00025,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-08T05:45:00Z,SL_BEFORE_TP,-1.4837818289363542,-1.1929598860639739,34
ET27-00026,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-08T06:30:00Z,TP_BEFORE_SL,1.6659443248048678,1.7481563371222069,42
ET27-00027,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-08T06:45:00Z,SL_BEFORE_TP,-0.8612409420475384,-1.3863235401211447,6
ET27-00028,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-08T06:45:00Z,SL_BEFORE_TP,-2.238625695641632,-1.1200825149618379,6
ET27-00029,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-08T17:00:00Z,NEITHER_EXPIRED,-0.3912899116371028,-0.21003678153249816,96
ET27-00030,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-08T17:00:00Z,SL_BEFORE_TP,-2.0168528286771137,-1.1350702748852208,4
ET27-00031,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-08T17:15:00Z,SL_BEFORE_TP,-1.453055370312032,-1.197847522770758,3
ET27-00032,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-09T07:00:00Z,TP_BEFORE_SL,0.8211235647121691,1.1607369660123887,2
ET27-00033,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-09T07:30:00Z,TP_BEFORE_SL,0.10772174148028513,0.46468941381851736,1
ET27-00034,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-09T08:00:00Z,SL_BEFORE_TP,-1.0284942787126776,-1.3043776048595204,2
ET27-00035,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-09T13:30:00Z,SL_BEFORE_TP,-1.6205220434902898,-1.1738472783768252,7
ET27-00036,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-09T13:45:00Z,SL_BEFORE_TP,-1.4270418443812263,-1.2021832685477956,6
ET27-00037,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-09T19:45:00Z,SL_BEFORE_TP,-1.7997029126915842,-1.1538754579779755,26
ET27-00038,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-09T19:45:00Z,SL_BEFORE_TP,-2.649778495992132,-1.099594215982573,39
ET27-00039,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-09T19:45:00Z,SL_BEFORE_TP,-2.2178305650177697,-1.1213450758851244,33
ET27-00040,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-09T20:00:00Z,SL_BEFORE_TP,-0.9727635627700348,-1.3275272027620182,5
ET27-00041,SHORT_FAILED_REBOUND,SOLUSDT,SHORT,2025-01-10T14:30:00Z,TP_BEFORE_SL,0.7774667553945689,0.9551500715778486,2
ET27-00042,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-10T15:00:00Z,SL_BEFORE_TP,-2.87486151216327,-1.0910863811597276,9
ET27-00043,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-10T15:00:00Z,SL_BEFORE_TP,-3.397973206697567,-1.075998111539071,11
ET27-00044,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-11T01:15:00Z,SL_BEFORE_TP,-1.3583861961831263,-1.2145949233092126,77
ET27-00045,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-11T01:30:00Z,SL_BEFORE_TP,-0.5872150651237805,-1.6912142476146337,2
ET27-00046,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-11T03:00:00Z,SL_BEFORE_TP,-0.5394698424459305,-1.8014162562740592,31
ET27-00047,RANGE_BOUNDARY_REJECTION,BTCUSDT,SHORT,2025-01-11T22:30:00Z,TP_BEFORE_SL,0.05699775905172266,0.2962629502016474,11
ET27-00048,TRAP_REVERSAL,BTCUSDT,SHORT,2025-01-11T22:30:00Z,TP_BEFORE_SL,0.05699775905172266,0.2962629502016474,11
ET27-00049,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-12T07:00:00Z,TP_BEFORE_SL,0.5000229967277885,1.0135286314184326,7
ET27-00050,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-12T08:45:00Z,SL_BEFORE_TP,-0.6537982930571938,-1.579992725989394,11
ET27-00051,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-12T09:15:00Z,SL_BEFORE_TP,-1.488641328502082,-1.1922089190239387,19
ET27-00052,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-12T22:00:00Z,SL_BEFORE_TP,-0.9885026421290901,-1.3206401507379162,9
ET27-00053,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-12T22:15:00Z,SL_BEFORE_TP,-1.6576200562086054,-1.1692978305074737,8
ET27-00054,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-13T06:30:00Z,TP_BEFORE_SL,1.5389814015240726,1.730182676677351,12
ET27-00055,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-13T06:45:00Z,SL_BEFORE_TP,-0.5533838120161205,-1.7658340692711159,3
ET27-00056,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-13T06:45:00Z,SL_BEFORE_TP,-0.792430909491203,-1.434443467728921,3
ET27-00057,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-13T06:45:00Z,TP_BEFORE_SL,2.7164100984353876,1.8376409280112969,19
ET27-00058,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-13T09:15:00Z,TP_BEFORE_SL,1.1817876839069543,1.246797637878843,6
ET27-00059,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-13T09:15:00Z,TP_BEFORE_SL,2.99479264458125,1.8516133635940868,11
ET27-00060,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-13T09:15:00Z,TP_BEFORE_SL,2.0433534920910077,1.3423371583738812,10
ET27-00061,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-13T10:00:00Z,TP_BEFORE_SL,0.6954617716410141,1.1151633226353252,1
ET27-00062,SHORT_FAILED_REBOUND,ETHUSDT,SHORT,2025-01-13T10:00:00Z,TP_BEFORE_SL,0.4518716392418084,0.8163935577287764,1
ET27-00063,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-13T11:00:00Z,TP_BEFORE_SL,1.5957206869621927,1.3038917344251595,14
ET27-00064,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-13T11:30:00Z,SL_BEFORE_TP,-2.1006739046150606,-1.1289855247632183,15
ET27-00065,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-13T11:30:00Z,SL_BEFORE_TP,-2.7711548224023446,-1.0948183800832119,54
ET27-00066,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-13T11:30:00Z,TP_BEFORE_SL,2.8819568716207185,1.3846877087660978,12
ET27-00067,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-15T11:15:00Z,SL_BEFORE_TP,-1.0917147894684982,-1.281784469364174,8
ET27-00068,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-15T11:15:00Z,SL_BEFORE_TP,-1.1892396507662548,-1.2528339390440177,9
ET27-00069,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-15T12:00:00Z,SL_BEFORE_TP,-0.5624796887300958,-1.744232918808327,2
ET27-00070,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-16T08:30:00Z,SL_BEFORE_TP,-1.2169025094012298,-1.2456744636136747,15
ET27-00071,TRAP_REVERSAL,BTCUSDT,LONG,2025-01-16T13:15:00Z,TP_BEFORE_SL,0.06046584715073294,0.6054220055578989,1
ET27-00072,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-16T14:30:00Z,SL_BEFORE_TP,-1.5017165902148655,-1.1902170438760173,6
ET27-00073,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-16T14:45:00Z,SL_BEFORE_TP,-0.9494673202414944,-1.3382819661352503,2
ET27-00074,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-16T14:45:00Z,SL_BEFORE_TP,-0.8619746704549811,-1.3858678036268541,1
ET27-00075,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-16T22:15:00Z,SL_BEFORE_TP,-1.7091835908886035,-1.163356030851693,12
ET27-00076,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-18T05:00:00Z,NEITHER_EXPIRED,2.0203507048244393,1.1373248891947647,96
ET27-00077,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-18T05:30:00Z,TP_BEFORE_SL,1.3882075742491347,1.2788979699556933,10
ET27-00078,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-18T10:00:00Z,SL_BEFORE_TP,-1.9481406494375881,-1.1405036523655243,6
ET27-00079,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-19T08:30:00Z,TP_BEFORE_SL,0.8033902484638082,1.1549708984437694,2
ET27-00080,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-19T21:45:00Z,TP_BEFORE_SL,9.649926287839733,1.4635993242495,21
ET27-00081,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-19T23:15:00Z,SL_BEFORE_TP,-1.5557135038974892,-1.1824105318437919,2
ET27-00082,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-20T00:45:00Z,SL_BEFORE_TP,-8.493109712174624,-1.0290799478463206,24
ET27-00083,TRAP_REVERSAL,ETHUSDT,SHORT,2025-01-20T16:30:00Z,TP_BEFORE_SL,1.086950196689667,1.3010356848234386,2
ET27-00084,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-20T17:15:00Z,NEITHER_EXPIRED,-0.2155789816435336,-0.045602818919612875,96
ET27-00085,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-20T17:30:00Z,NEITHER_EXPIRED,-5.2527770405189225,-0.8244198060290318,96
ET27-00086,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-20T17:30:00Z,SL_BEFORE_TP,-5.883033146845612,-1.0425303190242923,4
ET27-00087,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-21T00:15:00Z,SL_BEFORE_TP,-2.588105083355164,-1.1022100764149227,48
ET27-00088,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-21T00:15:00Z,SL_BEFORE_TP,-3.6357858422649727,-1.0706758350343792,63
ET27-00089,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-21T00:45:00Z,SL_BEFORE_TP,-2.506068429751796,-1.1059103056416912,41
ET27-00090,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-21T00:45:00Z,SL_BEFORE_TP,-1.803210982779451,-1.1535301393374748,37
ET27-00091,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-21T01:15:00Z,SL_BEFORE_TP,-2.1105181889497033,-1.1283066913852144,3
ET27-00092,RANGE_BOUNDARY_REJECTION,SOLUSDT,SHORT,2025-01-21T16:30:00Z,SL_BEFORE_TP,-1.447674275590266,-1.1987290818815337,5
ET27-00093,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-22T07:30:00Z,SL_BEFORE_TP,-1.2790768856484274,-1.2309742458087978,17
ET27-00094,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-22T08:00:00Z,SL_BEFORE_TP,-0.5176682341752489,-1.8643408588413652,3
ET27-00095,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-22T08:15:00Z,TP_BEFORE_SL,1.0543651409797923,1.2218713726116728,33
ET27-00096,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-22T16:00:00Z,NEITHER_EXPIRED,-0.9117124225447835,-0.6996195516969886,96
ET27-00097,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-22T16:30:00Z,SL_BEFORE_TP,-1.9452355595275082,-1.1407430185577998,89
ET27-00098,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-22T18:45:00Z,SL_BEFORE_TP,-1.5616552961163017,-1.181590465157778,86
ET27-00099,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-23T02:00:00Z,SL_BEFORE_TP,-1.388848469742454,-1.2089048349899465,50
ET27-00100,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-23T02:00:00Z,SL_BEFORE_TP,-3.0711039490422074,-1.0847725849420664,73
ET27-00101,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-23T04:15:00Z,SL_BEFORE_TP,-1.456689289322788,-1.197256606190381,41
ET27-00102,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-23T09:30:00Z,SL_BEFORE_TP,-0.9553453983974964,-1.3355022630153819,17
ET27-00103,SHORT_FAILED_REBOUND,SOLUSDT,SHORT,2025-01-23T09:30:00Z,TP_BEFORE_SL,0.35415545046683605,0.6482866535201672,1
ET27-00104,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-23T09:45:00Z,SL_BEFORE_TP,-0.5886553820050205,-1.688358798937296,2
ET27-00105,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-23T09:45:00Z,SL_BEFORE_TP,-0.6888753193000423,-1.5346696280255419,2
ET27-00106,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-24T20:45:00Z,SL_BEFORE_TP,-1.0454342070753617,-1.2979759214243853,3
ET27-00107,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-24T22:00:00Z,NEITHER_EXPIRED,-1.1708510638297853,-0.502012604884386,96
ET27-00108,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-24T23:00:00Z,NEITHER_EXPIRED,-0.6239162730314393,-0.6891272347664981,96
ET27-00109,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-24T23:00:00Z,SL_BEFORE_TP,-1.0796709477941602,-1.2858262520937362,65
ET27-00110,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-25T00:15:00Z,SL_BEFORE_TP,-2.3592479948401017,-1.1132477183342142,64
ET27-00111,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-25T00:30:00Z,SL_BEFORE_TP,-1.1084515118941662,-1.276353943441862,12
ET27-00112,RANGE_BOUNDARY_REJECTION,ETHUSDT,SHORT,2025-01-25T13:15:00Z,SL_BEFORE_TP,-0.43228946369338234,-2.2481183076296634,2
ET27-00113,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-26T09:30:00Z,SL_BEFORE_TP,-0.585547310483119,-1.6945503342637784,7
ET27-00114,TRAP_REVERSAL,BTCUSDT,LONG,2025-01-26T20:45:00Z,SL_BEFORE_TP,-0.2879921558471231,-6.000817232810072,1
ET27-00115,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-26T21:45:00Z,TP_BEFORE_SL,0.9813859371575202,1.6070038262295014,6
ET27-00116,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-26T22:00:00Z,SL_BEFORE_TP,-0.4975602153408009,-1.9318209323689008,2
ET27-00117,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-26T22:45:00Z,TP_BEFORE_SL,4.035253591841865,1.887725958311351,8
ET27-00118,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-26T23:00:00Z,TP_BEFORE_SL,2.3505888968040285,1.8147139437707893,12
ET27-00119,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-26T23:00:00Z,TP_BEFORE_SL,1.2784348475052012,1.2629137657164005,2
ET27-00120,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-26T23:15:00Z,TP_BEFORE_SL,0.6645158763871422,1.1019970357646698,3
ET27-00121,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-27T00:15:00Z,TP_BEFORE_SL,1.9844482054784527,1.3381621117932132,17
ET27-00122,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-27T01:00:00Z,TP_BEFORE_SL,0.7993648408899661,1.153634618146449,15
ET27-00123,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-27T01:00:00Z,NEITHER_EXPIRED,0.12098016732492223,0.038307653551659604,96
ET27-00124,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-27T04:30:00Z,TP_BEFORE_SL,1.7100160844392311,1.3153861381591962,11
ET27-00125,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-27T05:00:00Z,TP_BEFORE_SL,1.6528358267562635,1.3098091789519124,6
ET27-00126,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-27T06:30:00Z,SL_BEFORE_TP,-3.1683710441778947,-1.0819568273211693,26
ET27-00127,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-27T06:45:00Z,TP_BEFORE_SL,0.5235907960551629,1.028543295885938,2
ET27-00128,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-27T07:15:00Z,SL_BEFORE_TP,-3.0414736843004047,-1.0856691966606618,22
ET27-00129,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-27T07:15:00Z,SL_BEFORE_TP,-4.412601729876992,-1.0575180703879627,55
ET27-00130,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-27T16:45:00Z,TP_BEFORE_SL,1.3916943941187787,1.279370449946037,7
ET27-00131,RANGE_BOUNDARY_REJECTION,ETHUSDT,LONG,2025-01-28T16:30:00Z,SL_BEFORE_TP,-0.595076226727185,-1.6759112042282647,1
ET27-00132,TRAP_REVERSAL,ETHUSDT,LONG,2025-01-28T16:30:00Z,SL_BEFORE_TP,-0.595076226727185,-1.6759112042282647,1
ET27-00133,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-28T20:30:00Z,SL_BEFORE_TP,-1.964473412613725,-1.1391729198284595,40
ET27-00134,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-28T20:45:00Z,SL_BEFORE_TP,-1.6628827588272312,-1.1686716621668907,39
ET27-00135,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-28T20:45:00Z,SL_BEFORE_TP,-2.2346684135846036,-1.1203207502387316,44
ET27-00136,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-28T20:45:00Z,TP_BEFORE_SL,0.9411997054245198,1.1952251187104581,5
ET27-00137,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-28T21:30:00Z,SL_BEFORE_TP,-1.0755268994849239,-1.2872438938207167,11
ET27-00138,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-28T21:30:00Z,SL_BEFORE_TP,-1.71541649696706,-1.1626659322932582,14
ET27-00139,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-29T12:30:00Z,TP_BEFORE_SL,0.778834690296065,1.1466551409872057,3
ET27-00140,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-29T19:15:00Z,SL_BEFORE_TP,-2.0208894986835135,-1.1347641165706324,1
ET27-00141,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-31T04:45:00Z,SL_BEFORE_TP,-0.8762176497714841,-1.3772293963963478,1
ET27-00142,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-31T18:30:00Z,TP_BEFORE_SL,1.1785884908300341,1.246226617283952,9
ET27-00143,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-31T21:15:00Z,SL_BEFORE_TP,-1.2444822630624177,-1.2389290571127651,4
ET27-00144,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-02-01T03:00:00Z,TP_BEFORE_SL,0.30417026562214233,0.8384423539047711,14
ET27-00145,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-02-01T08:15:00Z,TP_BEFORE_SL,0.7473754202819375,1.5138627211694822,50
ET27-00146,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-02-01T08:15:00Z,TP_BEFORE_SL,2.0087086616770735,1.7865441583517454,45
ET27-00147,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-02-01T08:30:00Z,TP_BEFORE_SL,1.0542740651819846,1.2218518011875783,25
ET27-00148,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-02-01T09:00:00Z,SL_BEFORE_TP,-0.5103477499431486,-1.8877455057438783,12
ET27-00149,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-02-01T09:45:00Z,SL_BEFORE_TP,-0.4497996075128523,-2.143948755887437,1
ET27-00150,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-02-01T10:45:00Z,SL_BEFORE_TP,-1.248691930099507,-1.237931912448555,8
ET27-00151,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-02-01T19:00:00Z,TP_BEFORE_SL,0.3183649495182602,0.8552603896240225,2
ET27-00152,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-02-01T19:15:00Z,TP_BEFORE_SL,1.1349771962885313,1.2381774759816047,4
