candidate_id,family,symbol,direction,confirmation_time,entry_price,stop_price,target_price,target_kind,stop_distance_atr,target_distance_atr,planned_rr,volume_ratio_20,evidence,label,net_return_pct,net_r
ET27-00059,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-13T09:15:00Z,3156.51,3207.563276652736,3054.4034466945286,FIXED_2R_STRONG_MOMENTUM,3.0694398655062245,6.138879731012449,2.0,2.032928446186254,"{""pivot_highs"": [[1128, 3233.53], [1134, 3209.74]], ""pivot_lows"": [[1131, 3181.3], [1137, 3161.7]], ""broken_support"": 3161.7}",TP_BEFORE_SL,2.99479264458125,1.8516133635940868
ET27-00060,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-13T09:15:00Z,179.9,182.6385019548478,175.79224706772828,FIXED_1_5R,2.5239194618098644,3.7858791927148094,1.500000000000005,2.1194723981208283,"{""pivot_highs"": [[1122, 186.98], [1134, 183.5]], ""pivot_lows"": [[1132, 181.5], [1137, 180.16]], ""broken_support"": 180.16}",TP_BEFORE_SL,2.0433534920910077,1.3423371583738812
ET27-00061,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-13T10:00:00Z,3151.23,3170.8823679909888,3121.751448013517,FIXED_1_5R,1.0906026026774058,1.6359039040161087,1.5,1.0509583776609783,"{""breakdown_time"": ""2025-01-13T09:15:00Z"", ""broken_support"": 3161.7, ""pullback_bars"": 3, ""breakdown_volume_ratio"": 2.032928446186254}",TP_BEFORE_SL,0.6954617716410141,1.1151633226353252
ET27-00062,SHORT_FAILED_REBOUND,ETHUSDT,SHORT,2025-01-13T10:00:00Z,3151.23,3168.6719733258237,3129.4275333427204,CLOSER_PRIOR_LOW_OR_1_25R,0.9679373759790959,1.2099217199738699,1.25,1.0509583776609783,"{""rebound_bars"": 2, ""impulse_high"": 3209.74, ""impulse_low"": 3124.18, ""rebound_high"": 3166.87}",TP_BEFORE_SL,0.4518716392418084,0.8163935577287764
ET27-00063,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-13T11:00:00Z,177.32,179.49006661474758,174.06490007787863,FIXED_1_5R,1.859172467607652,2.788758701411466,1.4999999999999936,1.3996480424053974,"{""breakdown_time"": ""2025-01-13T10:15:00Z"", ""broken_support"": 178.69, ""pullback_bars"": 3, ""breakdown_volume_ratio"": 1.5977585076176952}",TP_BEFORE_SL,1.5957206869621927,1.3038917344251595
ET27-00064,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-13T11:30:00Z,91000.0,92693.2132531997,87613.57349360059,FIXED_2R_STRONG_MOMENTUM,4.208492027217055,8.41698405443411,2.0,3.4540476074807125,"{""pivot_highs"": [[1128, 94327.35], [1134, 93947.3]], ""pivot_lows"": [[1131, 93281.0], [1137, 92904.35]], ""broken_support"": 92904.35}",SL_BEFORE_TP,-2.1006739046150606,-1.1289855247632183
ET27-00065,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-13T11:30:00Z,3075.49,3153.3354134475017,2919.799173104996,FIXED_2R_STRONG_MOMENTUM,3.8058522369934087,7.611704473986817,2.0,4.474881929465622,"{""pivot_highs"": [[1128, 3233.53], [1134, 3209.74]], ""pivot_lows"": [[1137, 3161.7], [1142, 3124.18]], ""broken_support"": 3124.18}",SL_BEFORE_TP,-2.7711548224023446,-1.0948183800832119
ET27-00066,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-13T11:30:00Z,176.28,179.94892371552868,170.776614426707,FIXED_1_5R,3.085106868061526,4.627660302092277,1.4999999999999962,2.040047425784415,"{""pivot_highs"": [[1122, 186.98], [1134, 183.5]], ""pivot_lows"": [[1137, 180.16], [1142, 178.69]], ""broken_support"": 178.69}",TP_BEFORE_SL,2.8819568716207185,1.3846877087660978
ET27-00067,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-15T11:15:00Z,3192.65,3219.842272225966,3151.861591661051,FIXED_1_5R,2.2066773601632015,3.3100160402448022,1.5,1.857525549308828,"{""pivot_highs"": [[1330, 3248.55], [1338, 3218.61]], ""pivot_lows"": [[1327, 3230.46], [1335, 3196.71]], ""broken_support"": 3196.71}",SL_BEFORE_TP,-1.0917147894684982,-1.281784469364174
ET27-00068,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-15T11:15:00Z,186.27,188.0381486974823,183.61777695377657,FIXED_1_5R,2.0058704756659678,3.0088057134989357,1.499999999999992,2.3674998614639544,"{""pivot_highs"": [[1329, 190.7], [1338, 187.95]], ""pivot_lows"": [[1327, 189.68], [1335, 186.44]], ""broken_support"": 186.44}",SL_BEFORE_TP,-1.1892396507662548,-1.2528339390440177
ET27-00069,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-15T12:00:00Z,3194.48,3204.781549160545,3179.027676259182,FIXED_1_5R,0.8696047478169974,1.3044071217255153,1.500000000000022,0.9799668299143955,"{""breakdown_time"": ""2025-01-15T11:15:00Z"", ""broken_support"": 3196.71, ""pullback_bars"": 3, ""breakdown_volume_ratio"": 1.857525549308828}",SL_BEFORE_TP,-0.5624796887300958,-1.744232918808327
ET27-00070,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-16T08:30:00Z,3331.57,3364.1161909324587,3282.7507136013123,FIXED_1_5R,2.4778361754702503,3.716754263205375,1.5,3.5481744838199885,"{""breakdown_time"": ""2025-01-16T08:15:00Z"", ""broken_support"": 3363.21, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.522930379224006}",SL_BEFORE_TP,-1.2169025094012298,-1.2456744636136747
ET27-00071,TRAP_REVERSAL,BTCUSDT,LONG,2025-01-16T13:15:00Z,98830.7,98731.99394133117,99127.6525,FALSE_BREAKDOWN_TO_MIDLINE,0.32273715811562825,0.9709394462489452,3.0084526117723422,1.0494412429284878,"{""lower"": 98793.47, ""upper"": 99461.83499999999, ""midline"": 99127.6525, ""width_atr"": 2.1853392141577137, ""high_touches"": 2, ""low_touches"": 2, ""adx14"": 28.03935084411352}",TP_BEFORE_SL,0.06046584715073294,0.6054220055578989
ET27-00072,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-16T14:30:00Z,98260.61,99500.38041801633,95781.06916396735,FIXED_2R_STRONG_MOMENTUM,3.2243353439996536,6.448670687999307,2.0,3.047691844600691,"{""pivot_highs"": [[1442, 99517.93], [1446, 99461.93]], ""pivot_lows"": [[1440, 98886.95], [1445, 98777.87]], ""broken_support"": 98777.87}",SL_BEFORE_TP,-1.5017165902148655,-1.1902170438760173
ET27-00073,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-16T14:45:00Z,97618.89,98311.46412293249,96580.02881560125,FIXED_1_5R,1.68018535101352,2.5202780265202978,1.5000000000000104,4.917264854743029,"{""breakdown_time"": ""2025-01-16T14:30:00Z"", ""broken_support"": 98777.87, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 3.047691844600691}",SL_BEFORE_TP,-0.9494673202414944,-1.3382819661352503
ET27-00074,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-16T14:45:00Z,3277.14,3297.5229807153482,3246.565528926977,FIXED_1_5R,0.9694714156799252,1.4542071235198988,1.500000000000011,4.033227288515411,"{""breakdown_time"": ""2025-01-16T14:30:00Z"", ""broken_support"": 3308.05, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 3.720990133226513}",SL_BEFORE_TP,-0.8619746704549811,-1.3858678036268541
ET27-00075,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-16T22:15:00Z,3291.27,3339.6247987718393,3194.5604024563213,FIXED_2R_STRONG_MOMENTUM,2.8700637476756943,5.7401274953513886,2.0,1.317787585158746,"{""pivot_highs"": [[1462, 3365.95], [1472, 3354.01]], ""pivot_lows"": [[1473, 3326.23], [1477, 3311.92]], ""broken_support"": 3311.92}",SL_BEFORE_TP,-1.7091835908886035,-1.163356030851693
ET27-00076,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-18T05:00:00Z,3338.42,3397.723891650304,3219.8122166993926,FIXED_2R_STRONG_MOMENTUM,2.887391437690024,5.774782875380048,2.0,2.212406180865768,"{""pivot_highs"": [[1587, 3494.39], [1593, 3475.0]], ""pivot_lows"": [[1598, 3368.06], [1601, 3350.9]], ""broken_support"": 3350.9}",NEITHER_EXPIRED,2.0203507048244393,1.1373248891947647
ET27-00077,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-18T05:30:00Z,3320.01,3356.047769523886,3265.9533457141715,FIXED_1_5R,1.6973797285519705,2.5460695928279558,1.5,1.9019340882122295,"{""breakdown_time"": ""2025-01-18T05:00:00Z"", ""broken_support"": 3350.9, ""pullback_bars"": 2, ""breakdown_volume_ratio"": 2.212406180865768}",TP_BEFORE_SL,1.3882075742491347,1.2788979699556933
ET27-00078,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-18T10:00:00Z,3248.02,3303.5007499218627,3137.0585001562745,FIXED_2R_STRONG_MOMENTUM,2.411420267568401,4.822840535136802,2.0,1.7726103570499363,"{""pivot_highs"": [[1610, 3340.39], [1620, 3301.2]], ""pivot_lows"": [[1612, 3283.77], [1616, 3251.65]], ""broken_support"": 3251.65}",SL_BEFORE_TP,-1.9481406494375881,-1.1405036523655243
ET27-00079,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-19T08:30:00Z,3230.16,3252.628782966519,3196.4568255502213,FIXED_1_5R,1.2606486951645421,1.8909730427468132,1.5,1.4391216842405579,"{""breakdown_time"": ""2025-01-19T08:15:00Z"", ""broken_support"": 3263.0, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 2.092419934695859}",TP_BEFORE_SL,0.8033902484638082,1.1549708984437694
ET27-00080,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-19T21:45:00Z,255.2,272.0260612577113,229.960908113433,FIXED_1_5R,2.670586979998784,4.005880469998176,1.5,4.6542239838516055,"{""breakdown_time"": ""2025-01-19T21:15:00Z"", ""broken_support"": 268.0, ""pullback_bars"": 2, ""breakdown_volume_ratio"": 4.550616012648016}",TP_BEFORE_SL,9.649926287839733,1.4635993242495
ET27-00081,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-19T23:15:00Z,100538.35,101861.14664754573,98554.15502868142,FIXED_1_5R,1.3787911060508267,2.0681866590762477,1.5000000000000056,2.4361095351422244,"{""breakdown_time"": ""2025-01-19T23:00:00Z"", ""broken_support"": 102714.64, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 2.3009399983254992}",SL_BEFORE_TP,-1.5557135038974892,-1.1824105318437919
ET27-00082,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-20T00:45:00Z,236.06,255.54229078655942,206.83656382016088,FIXED_1_5R,2.3984379866081666,3.59765697991225,1.5,1.2494343775784096,"{""pivot_highs"": [[1765, 278.43], [1775, 254.73]], ""pivot_lows"": [[1771, 240.0], [1774, 236.68]], ""broken_support"": 236.68}",SL_BEFORE_TP,-8.493109712174624,-1.0290799478463206
ET27-00083,TRAP_REVERSAL,ETHUSDT,SHORT,2025-01-20T16:30:00Z,3368.25,3396.3900429112505,3323.5550000000003,FALSE_BREAKOUT_TO_MIDLINE,0.7392249939787209,1.1741155196557769,1.588306035671698,1.2373360186672553,"{""lower"": 3267.47, ""upper"": 3379.6400000000003, ""midline"": 3323.5550000000003, ""width_atr"": 2.946650359990826, ""high_touches"": 4, ""low_touches"": 2, ""adx14"": 15.151006283690421}",TP_BEFORE_SL,1.086950196689667,1.3010356848234386
ET27-00084,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-20T17:15:00Z,245.69,257.30454516514993,222.46090966970013,FIXED_2R_STRONG_MOMENTUM,2.172790237826236,4.345580475652472,2.0,1.9134336421063292,"{""pivot_highs"": [[1838, 259.2], [1843, 256.77]], ""pivot_lows"": [[1837, 253.31], [1840, 247.07]], ""broken_support"": 247.07}",NEITHER_EXPIRED,-0.2155789816435336,-0.045602818919612875
ET27-00085,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-20T17:30:00Z,100786.25,107207.82910482511,87943.09179034978,FIXED_2R_STRONG_MOMENTUM,4.068691330373257,8.137382660746514,2.0,3.3374172558123676,"{""pivot_highs"": [[1835, 108075.6], [1842, 107050.0]], ""pivot_lows"": [[1834, 107277.28], [1840, 103708.0]], ""broken_support"": 103708.0}",NEITHER_EXPIRED,-5.2527770405189225,-0.8244198060290318
ET27-00086,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-20T17:30:00Z,235.57,248.8632931840242,215.63006022396368,FIXED_1_5R,2.1753852576791846,3.263077886518777,1.5,3.5529988056731017,"{""breakdown_time"": ""2025-01-20T17:15:00Z"", ""broken_support"": 247.07, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.9134336421063292}",SL_BEFORE_TP,-5.883033146845612,-1.0425303190242923
ET27-00087,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-21T00:15:00Z,3247.7,3323.9594087921255,3095.1811824157485,FIXED_2R_STRONG_MOMENTUM,2.4446750610128025,4.889350122025605,2.0,2.2642303967550905,"{""pivot_highs"": [[1859, 3342.5], [1867, 3324.46]], ""pivot_lows"": [[1857, 3314.0], [1864, 3255.92]], ""broken_support"": 3255.92}",SL_BEFORE_TP,-2.588105083355164,-1.1022100764149227
ET27-00088,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-21T00:15:00Z,237.65,245.72008505414271,225.54487241878593,FIXED_1_5R,1.898526919446232,2.8477903791693513,1.5000000000000018,1.8252549333438735,"{""breakdown_time"": ""2025-01-20T23:45:00Z"", ""broken_support"": 242.83, ""pullback_bars"": 2, ""breakdown_volume_ratio"": 1.334564957991875}",SL_BEFORE_TP,-3.6357858422649727,-1.0706758350343792
ET27-00089,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-21T00:45:00Z,101187.75,103480.73365752617,96601.78268494766,FIXED_2R_STRONG_MOMENTUM,2.3647866799035735,4.729573359807147,2.0,2.0182640418740387,"{""pivot_highs"": [[1858, 104331.0], [1867, 103815.98]], ""pivot_lows"": [[1864, 101846.15], [1871, 101701.01]], ""broken_support"": 101701.01}",SL_BEFORE_TP,-2.506068429751796,-1.1059103056416912
ET27-00090,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-21T00:45:00Z,3226.87,3277.312786240015,3151.205820639977,FIXED_1_5R,1.5274945410072156,2.2912418115108233,1.5,3.0046407365371994,"{""breakdown_time"": ""2025-01-21T00:15:00Z"", ""broken_support"": 3255.92, ""pullback_bars"": 2, ""breakdown_volume_ratio"": 2.2642303967550905}",SL_BEFORE_TP,-1.803210982779451,-1.1535301393374748
ET27-00091,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-21T01:15:00Z,100480.0,102359.49667625666,97660.754985615,FIXED_1_5R,1.7866408387703736,2.6799612581555676,1.5000000000000038,2.2522749312399215,"{""breakdown_time"": ""2025-01-21T00:45:00Z"", ""broken_support"": 101701.01, ""pullback_bars"": 2, ""breakdown_volume_ratio"": 2.0182640418740387}",SL_BEFORE_TP,-2.1105181889497033,-1.1283066913852144
ET27-00092,RANGE_BOUNDARY_REJECTION,SOLUSDT,SHORT,2025-01-21T16:30:00Z,244.23,247.1795028832741,241.09,CONFIRMED_RANGE_MIDLINE,0.8683472596819163,0.9244304899185319,1.0645861774898207,0.8286779544702358,"{""lower"": 237.585, ""upper"": 244.595, ""midline"": 241.09, ""width_atr"": 2.0637763485123974, ""high_touches"": 2, ""low_touches"": 2, ""adx14"": 12.88430803602935}",SL_BEFORE_TP,-1.447674275590266,-1.1987290818815337
ET27-00093,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-22T07:30:00Z,3289.03,3323.2055504920427,3220.6788990159152,FIXED_2R_STRONG_MOMENTUM,2.858561869156877,5.717123738313754,2.0,2.164844364143921,"{""pivot_highs"": [[1980, 3348.0], [1988, 3339.59]], ""pivot_lows"": [[1986, 3316.18], [1993, 3303.0]], ""broken_support"": 3303.0}",SL_BEFORE_TP,-1.2790768856484274,-1.2309742458087978
ET27-00094,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-22T08:00:00Z,105019.99,105311.59715176403,104582.57927235396,FIXED_1_5R,0.9514836395221328,1.427225459283223,1.5000000000000249,1.4791549252053429,"{""breakdown_time"": ""2025-01-22T07:30:00Z"", ""broken_support"": 105186.71, ""pullback_bars"": 2, ""breakdown_volume_ratio"": 1.3979299335779856}",SL_BEFORE_TP,-0.5176682341752489,-1.8643408588413652
ET27-00095,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-22T08:15:00Z,104805.01,105709.38301029359,103448.45048455961,FIXED_1_5R,2.935036212550566,4.402554318825826,1.499999999999992,1.3930476008534507,"{""pivot_highs"": [[1992, 105952.0], [1997, 105678.57]], ""pivot_lows"": [[1986, 105277.24], [1995, 105186.71]], ""broken_support"": 105186.71}",TP_BEFORE_SL,1.0543651409797923,1.2218713726116728
ET27-00096,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-22T16:00:00Z,3264.79,3307.335260388737,3179.699479222526,FIXED_2R_STRONG_MOMENTUM,2.570306199449262,5.140612398898524,2.0,1.5869857043937008,"{""pivot_highs"": [[2016, 3332.7], [2026, 3312.22]], ""pivot_lows"": [[2024, 3275.71], [2027, 3267.17]], ""broken_support"": 3267.17}",NEITHER_EXPIRED,-0.9117124225447835,-0.6996195516969886
ET27-00097,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-22T16:30:00Z,103437.96,105201.82087596985,99910.23824806033,FIXED_2R_STRONG_MOMENTUM,3.336167301210681,6.672334602421362,2.0,1.4124144529989564,"{""pivot_highs"": [[2017, 105584.23], [2029, 105148.95]], ""pivot_lows"": [[2024, 103700.0], [2027, 103662.58]], ""broken_support"": 103662.58}",SL_BEFORE_TP,-1.9452355595275082,-1.1407430185577998
ET27-00098,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-22T18:45:00Z,3249.93,3292.8828719650724,3164.024256069855,FIXED_2R_STRONG_MOMENTUM,2.713603684497469,5.427207368994938,2.0,1.8752292931687549,"{""pivot_highs"": [[2026, 3312.22], [2040, 3291.3]], ""pivot_lows"": [[2027, 3267.17], [2033, 3259.93]], ""broken_support"": 3259.93}",SL_BEFORE_TP,-1.5616552961163017,-1.181590465157778
ET27-00099,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-23T02:00:00Z,102519.19,103696.98014550736,100163.60970898528,FIXED_2R_STRONG_MOMENTUM,2.730148755076269,5.460297510152538,2.0,3.1520527326313457,"{""pivot_highs"": [[2058, 104514.8], [2070, 103653.84]], ""pivot_lows"": [[2060, 103679.46], [2067, 103052.82]], ""broken_support"": 103052.82}",SL_BEFORE_TP,-1.388848469742454,-1.2089048349899465
ET27-00100,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-23T02:00:00Z,250.08,257.16002475576477,235.9199504884705,FIXED_2R_STRONG_MOMENTUM,2.72282719195001,5.44565438390002,2.0,2.227350839722224,"{""pivot_highs"": [[2064, 258.48], [2070, 256.9]], ""pivot_lows"": [[2060, 255.64], [2067, 254.02]], ""broken_support"": 254.02}",SL_BEFORE_TP,-3.0711039490422074,-1.0847725849420664
ET27-00101,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-23T04:15:00Z,101810.0,103048.71136545953,99332.57726908094,FIXED_2R_STRONG_MOMENTUM,3.024096857033008,6.048193714066016,2.0,2.570268466979236,"{""pivot_highs"": [[2070, 103653.84], [2078, 103007.75]], ""pivot_lows"": [[2067, 103052.82], [2074, 102100.0]], ""broken_support"": 102100.0}",SL_BEFORE_TP,-1.456689289322788,-1.197256606190381
ET27-00102,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-23T09:30:00Z,101905.08,102634.05330051329,100447.13339897343,FIXED_2R_STRONG_MOMENTUM,2.069576927460735,4.13915385492147,2.0,1.7559451048262433,"{""pivot_highs"": [[2088, 102968.31], [2095, 102803.2]], ""pivot_lows"": [[2092, 102084.51], [2099, 102060.0]], ""broken_support"": 102060.0}",SL_BEFORE_TP,-0.9553453983974964,-1.3355022630153819
ET27-00103,SHORT_FAILED_REBOUND,SOLUSDT,SHORT,2025-01-23T09:30:00Z,247.41,248.7615872881883,245.94,CLOSER_PRIOR_LOW_OR_1_25R,0.7054681450785034,0.7672742872977597,1.087610110605885,1.0145651181318105,"{""rebound_bars"": 2, ""impulse_high"": 250.0, ""impulse_low"": 245.94, ""rebound_high"": 248.57}",TP_BEFORE_SL,0.35415545046683605,0.6482866535201672
ET27-00104,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-01-23T09:45:00Z,101672.01,102026.49493485768,101140.28259771346,FIXED_1_5R,1.0100500529487233,1.5150750794231056,1.5000000000000204,1.3929359509580328,"{""breakdown_time"": ""2025-01-23T09:30:00Z"", ""broken_support"": 102060.0, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.7559451048262433}",SL_BEFORE_TP,-0.5886553820050205,-1.688358798937296
ET27-00105,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-23T09:45:00Z,3197.01,3211.3605888455545,3175.484116731669,FIXED_1_5R,1.1105914159021586,1.6658871238532202,1.4999999999999842,1.5332783194931456,"{""breakdown_time"": ""2025-01-23T09:30:00Z"", ""broken_support"": 3208.63, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.3071641853805038}",SL_BEFORE_TP,-0.6888753193000423,-1.5346696280255419
ET27-00106,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-01-24T20:45:00Z,257.33,259.402623845067,254.22106423239944,FIXED_1_5R,1.1171977616915911,1.6757966425373865,1.5,1.63515247852175,"{""breakdown_time"": ""2025-01-24T20:15:00Z"", ""broken_support"": 261.37, ""pullback_bars"": 2, ""breakdown_volume_ratio"": 2.7864252573974877}",SL_BEFORE_TP,-1.0454342070753617,-1.2979759214243853
ET27-00107,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-24T22:00:00Z,255.68,261.6432606250782,243.75347874984362,FIXED_2R_STRONG_MOMENTUM,2.796231429450068,5.592462858900136,2.0,1.4159073194176393,"{""pivot_highs"": [[2232, 265.49], [2246, 261.43]], ""pivot_lows"": [[2228, 261.37], [2245, 256.33]], ""broken_support"": 256.33}",NEITHER_EXPIRED,-1.1708510638297853,-0.502012604884386
ET27-00108,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-01-24T23:00:00Z,104572.28,105519.04779422464,103004.26,NEAREST_CONFIRMED_SUPPORT,2.251646755039109,3.729137351707096,1.6561822334526555,1.4045072066267057,"{""pivot_highs"": [[2233, 107120.0], [2248, 105477.0]], ""pivot_lows"": [[2236, 105875.4], [2243, 104736.84]], ""broken_support"": 104736.84}",NEITHER_EXPIRED,-0.6239162730314393,-0.6891272347664981
ET27-00109,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-01-24T23:00:00Z,3310.6,3338.3981463976734,3255.003707204653,FIXED_2R_STRONG_MOMENTUM,1.8310583511757803,3.6621167023515606,2.0,1.4835261337289118,"{""pivot_highs"": [[2238, 3395.0], [2245, 3346.99]], ""pivot_lows"": [[2243, 3327.19], [2248, 3322.36]], ""broken_support"": 3322.36}",SL_BEFORE_TP,-1.0796709477941602,-1.2858262520937362
ET27-00110,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-01-25T00:15:00Z,250.11,255.4104511598946,242.15932326015815,FIXED_1_5R,2.6442606581482133,3.96639098722232,1.5,2.1779283844000563,"{""pivot_highs"": [[2232, 265.49], [2246, 261.43]], ""pivot_lows"": [[2228, 261.37], [2245, 256.33]], ""broken_support"": 256.33}",SL_BEFORE_TP,-2.3592479948401017,-1.1132477183342142
ET27-00111,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-25T00:30:00Z,3282.59,3311.097702484287,3239.82844627357,FIXED_1_5R,1.89241555391429,2.838623330871435,1.5,1.4803468974917282,"{""breakdown_time"": ""2025-01-25T00:00:00Z"", ""broken_support"": 3304.11, ""pullback_bars"": 2, ""breakdown_volume_ratio"": 1.2040225873636892}",SL_BEFORE_TP,-1.1084515118941662,-1.276353943441862
ET27-00112,RANGE_BOUNDARY_REJECTION,ETHUSDT,SHORT,2025-01-25T13:15:00Z,3302.96,3309.311244070007,3294.7574999999997,CONFIRMED_RANGE_MIDLINE,0.7265517017713617,0.9383264551150086,1.291479261320745,0.8673881426627027,"{""lower"": 3283.165, ""upper"": 3306.35, ""midline"": 3294.7574999999997, ""width_atr"": 2.652252223327102, ""high_touches"": 3, ""low_touches"": 3, ""adx14"": 20.749114873508944}",SL_BEFORE_TP,-0.43228946369338234,-2.2481183076296634
ET27-00113,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-01-26T09:30:00Z,3301.26,3312.6674151420552,3284.148877286918,FIXED_1_5R,1.193020526637294,1.7895307899559172,1.49999999999998,3.5626737840354257,"{""breakdown_time"": ""2025-01-26T09:15:00Z"", ""broken_support"": 3323.43, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 2.406498510671672}",SL_BEFORE_TP,-0.585547310483119,-1.6945503342637784
